TaskID	 arg_wts	 train_split	 train_round	 total_timesteps_each_trace	 gradient_steps	 learning_rate	 thre_for_fix_a	                if_single_env	 assigned_patient_id	 total_used_num	 if_start_state_restrict	 start_state_id	             if_meal_restrict	 arg_total_r_thre	 arg_generate_train_trace_num	 total_test_trace_num	 arg_min_cgm	 log_interval	 arg_total_trial_num	 arg_reward_weight	 arg_test_param	 arg_exp_type	 arg_ppo_train_time	 arg_use_exist_trace	 arg_exist_trace_id	 arg_if_constrain_on_s	 arg_thre_for_s	 arg_s_index	 arg_if_use_user_input	 arg_user_input_actionexp_id
14	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	100	 0	0	-99	7	
15	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	1	
16	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	2	
17	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	3	
18	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	4	
19	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	5	
20	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	6	
21	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	120	 0	0	-99	7	
22	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	1	
23	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	2	
24	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	3	
25	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	4	
26	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	5	
27	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	6	
28	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	160	 0	0	-99	7	
29	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	1	
30	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	2	
31	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	3	
32	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	4	
33	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	5	
34	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	6	
35	1000	0.5	2500	1	50	1e-05	-1.0	                            0	7	12	0	0	                0	20.0	1	10	65.0	5	1	-1.0	                20	3	179	1	6	1	0	 0	0	-99	7	
